seed,step,queries,loss,maxq0,mean_q,eps,sec
2,194000,28.417,25.43362,-614.219,-616.451,0.05,607.6
2,196000,28.75,26.19019,-613.63,-616.482,0.05,614.0
2,198000,29.417,26.63229,-614.427,-616.733,0.05,620.4
2,200000,27.917,26.69254,-612.33,-616.402,0.05,626.9
2,202000,30.917,26.34689,-613.558,-616.655,0.05,633.4
2,204000,29.583,25.94384,-614.151,-617.666,0.05,639.9
2,206000,27.083,25.6642,-612.74,-615.556,0.05,646.4
2,208000,25.75,25.48516,-610.26,-613.354,0.05,652.9
2,210000,30.083,24.69724,-608.523,-612.204,0.05,659.4
2,212000,28.833,24.57945,-604.534,-607.354,0.05,665.8
2,214000,27.167,24.54412,-602.419,-605.87,0.05,672.3
2,216000,31.0,24.4345,-603.033,-606.1,0.05,678.8
2,218000,27.583,25.06973,-602.817,-604.636,0.05,685.3
2,220000,27.167,25.72599,-602.25,-604.705,0.05,691.8
2,222000,26.167,26.10968,-598.092,-601.157,0.05,698.2
2,224000,26.833,26.39252,-595.256,-599.263,0.05,704.7
2,226000,29.917,25.69098,-595.988,-602.826,0.05,711.2
2,228000,26.5,25.69214,-601.204,-605.412,0.05,717.7
2,230000,25.417,25.85047,-602.458,-606.181,0.05,724.2
2,232000,25.417,26.23139,-602.547,-605.642,0.05,730.7
2,234000,25.25,26.33129,-602.07,-605.619,0.05,737.2
2,236000,28.583,26.68293,-597.379,-603.111,0.05,743.7
2,238000,24.167,27.21652,-596.829,-601.476,0.05,750.2
2,240000,27.083,26.8981,-596.554,-601.005,0.05,756.6
2,242000,27.333,27.11656,-597.534,-600.002,0.05,763.1
2,244000,28.667,27.21391,-595.548,-598.24,0.05,769.6
2,246000,23.25,27.46802,-593.052,-595.99,0.05,776.1
2,248000,24.167,27.56509,-587.867,-591.313,0.05,782.6
2,250000,26.25,27.36997,-586.525,-588.798,0.05,789.0
2,252000,26.0,27.79278,-586.847,-589.425,0.05,795.5
2,254000,28.5,27.94331,-585.535,-588.61,0.05,802.0
2,256000,30.5,28.78958,-584.411,-588.499,0.05,808.5
2,258000,24.0,28.92583,-584.351,-587.08,0.05,815.0
2,260000,27.667,29.04684,-581.782,-584.995,0.05,821.5
