seed,step,queries,loss,maxq0,mean_q,eps,sec
2,264000,31.833,42.22281,-725.473,-729.004,0.05,841.2
2,266000,29.083,39.8391,-719.746,-724.585,0.05,847.7
2,268000,28.333,39.69045,-715.26,-720.905,0.05,854.2
2,270000,38.167,40.12129,-715.952,-719.87,0.05,860.6
2,272000,32.417,39.56948,-717.013,-722.701,0.05,867.1
2,274000,37.75,38.57418,-716.681,-719.078,0.05,873.6
2,276000,37.25,37.44489,-715.945,-718.561,0.05,880.1
2,278000,36.583,35.81074,-714.135,-717.533,0.05,886.5
2,280000,34.833,35.13389,-717.634,-720.178,0.05,893.0
2,282000,29.917,35.69884,-713.474,-717.601,0.05,899.5
2,284000,40.25,35.8946,-716.652,-720.309,0.05,906.0
2,286000,40.667,36.47761,-711.468,-717.856,0.05,912.4
2,288000,42.0,36.0861,-714.023,-722.732,0.05,918.9
2,290000,33.5,36.06112,-713.975,-721.482,0.05,925.4
2,292000,33.917,35.14464,-713.76,-717.544,0.05,931.9
2,294000,32.5,34.87423,-713.614,-717.055,0.05,938.4
2,296000,34.333,35.76997,-712.419,-719.589,0.05,944.9
2,298000,25.083,37.55925,-717.324,-719.471,0.05,951.3
