seed,step,queries,loss,maxq0,mean_q,eps,sec
2,86000,15.417,65.08707,-499.763,-509.253,0.05,321.3
2,88000,15.917,64.56293,-498.121,-508.565,0.05,329.4
2,90000,15.583,63.289,-499.005,-508.271,0.05,337.6
2,92000,15.25,62.52453,-495.26,-503.537,0.05,345.8
2,94000,15.583,60.8303,-483.849,-496.192,0.05,354.0
2,96000,16.0,58.89196,-475.498,-487.237,0.05,362.2
2,98000,15.0,57.07189,-466.126,-478.2,0.05,370.4
2,100000,15.167,55.08475,-454.641,-465.91,0.05,378.5
2,102000,15.917,52.14343,-437.348,-450.445,0.05,386.6
2,104000,15.333,49.07664,-424.047,-435.989,0.05,394.8
2,106000,15.417,46.28825,-402.817,-415.811,0.05,403.0
2,108000,16.083,42.90921,-381.307,-394.704,0.05,411.2
2,110000,15.667,39.72199,-359.765,-372.783,0.05,419.3
2,112000,16.0,36.4061,-335.698,-349.597,0.05,427.5
2,114000,14.667,33.34737,-314.351,-327.988,0.05,435.7
2,116000,14.75,30.639,-289.861,-305.613,0.05,443.9
2,118000,14.5,27.91257,-266.852,-282.372,0.05,452.1
2,120000,16.0,26.47427,-246.298,-260.18,0.05,460.2
2,122000,15.917,25.04174,-227.617,-240.415,0.05,468.4
2,124000,15.583,24.50917,-215.703,-227.047,0.05,476.6
2,126000,15.5,24.40845,-209.745,-219.935,0.05,484.7
2,128000,15.333,24.22508,-210.1,-219.325,0.05,492.9
2,130000,15.417,24.18645,-211.809,-220.677,0.05,501.1
2,132000,15.667,24.32695,-214.629,-223.221,0.05,509.2
2,134000,15.167,24.26193,-217.106,-225.05,0.05,517.4
2,136000,14.333,24.24613,-216.724,-224.871,0.05,525.5
2,138000,15.75,23.95623,-215.546,-223.756,0.05,533.7
2,140000,16.333,23.92276,-215.99,-224.733,0.05,541.9
2,142000,15.667,24.04026,-215.324,-224.241,0.05,550.0
2,144000,15.667,23.99125,-216.082,-223.833,0.05,558.2
2,146000,15.667,23.84574,-215.766,-222.612,0.05,566.3
2,148000,15.75,23.92697,-214.644,-222.75,0.05,574.5
2,150000,15.417,24.14459,-215.082,-222.563,0.05,582.7
2,152000,15.917,24.37501,-215.429,-222.716,0.05,590.9
2,154000,15.417,24.44142,-216.75,-223.702,0.05,599.0
2,156000,15.5,24.48396,-217.718,-224.541,0.05,607.2
2,158000,15.25,24.45908,-218.181,-225.094,0.05,615.4
2,160000,15.583,24.58793,-218.806,-225.697,0.05,623.6
2,162000,15.833,24.54639,-218.693,-226.192,0.05,631.7
2,164000,15.75,24.58187,-218.841,-226.139,0.05,639.9
2,166000,14.583,24.51536,-220.231,-226.559,0.05,648.1
2,168000,16.25,24.64141,-219.237,-226.733,0.05,656.3
2,170000,16.083,24.56317,-220.783,-227.313,0.05,664.5
2,172000,15.083,24.37384,-220.648,-227.659,0.05,672.6
2,174000,14.917,24.44173,-219.51,-226.776,0.05,680.8
2,176000,15.833,24.33762,-220.132,-226.488,0.05,689.0
2,178000,15.5,24.31096,-219.411,-226.103,0.05,697.2
2,180000,15.25,24.2964,-219.486,-225.963,0.05,705.4
2,182000,16.0,24.23517,-219.001,-226.084,0.05,713.6
2,184000,15.5,24.2084,-218.937,-225.377,0.05,721.7
2,186000,15.5,24.19036,-218.739,-225.344,0.05,729.9
2,188000,15.25,24.15154,-218.013,-225.059,0.05,738.1
2,190000,15.5,24.38531,-217.58,-225.233,0.05,746.3
2,192000,15.667,24.27477,-218.689,-225.185,0.05,754.5
2,194000,16.25,24.28712,-217.675,-224.033,0.05,762.6
2,196000,15.75,24.07193,-217.394,-223.729,0.05,770.8
2,198000,15.25,24.18556,-215.721,-222.859,0.05,779.0
2,200000,15.917,24.03903,-217.292,-223.739,0.05,787.2
2,202000,14.917,23.86522,-218.512,-224.568,0.05,795.3
2,204000,14.917,23.83225,-218.37,-224.296,0.05,803.5
2,206000,15.833,23.82864,-216.631,-224.667,0.05,811.7
2,208000,15.667,23.89584,-218.83,-225.197,0.05,819.8
2,210000,15.333,23.88818,-218.867,-225.342,0.05,828.0
2,212000,15.5,23.8293,-217.943,-225.187,0.05,836.2
2,214000,15.25,23.89969,-217.595,-224.809,0.05,844.3
2,216000,15.167,23.85451,-217.401,-224.354,0.05,852.5
2,218000,15.0,23.94455,-218.106,-224.379,0.05,860.7
2,220000,16.083,23.93928,-217.381,-223.763,0.05,868.8
2,222000,15.417,23.87227,-217.336,-223.921,0.05,877.0
2,224000,15.417,23.73998,-216.465,-223.356,0.05,885.2
2,226000,15.917,23.73164,-216.302,-223.334,0.05,893.4
2,228000,15.75,23.90036,-215.796,-222.559,0.05,901.6
2,230000,15.167,23.93913,-216.071,-222.809,0.05,909.7
2,232000,15.75,24.16469,-215.494,-220.962,0.05,917.9
2,234000,16.333,23.90066,-215.083,-221.951,0.05,926.1
2,236000,15.667,24.2245,-216.311,-222.471,0.05,934.2
2,238000,15.417,24.19894,-216.719,-223.046,0.05,942.4
2,240000,14.75,24.28834,-217.993,-223.462,0.05,950.6
2,242000,14.583,24.33035,-219.496,-225.16,0.05,958.8
2,244000,14.667,24.49962,-219.207,-225.934,0.05,967.0
2,246000,16.333,24.75124,-221.308,-227.892,0.05,975.2
2,248000,14.917,24.80846,-221.075,-227.133,0.05,983.4
2,250000,15.167,24.60148,-221.967,-228.685,0.05,991.6
2,252000,14.917,24.61325,-222.258,-229.335,0.05,999.8
2,254000,15.417,24.61131,-222.567,-229.76,0.05,1008.0
2,256000,15.5,24.52204,-222.122,-228.791,0.05,1016.2
2,258000,16.0,24.35278,-220.714,-227.929,0.05,1024.3
